#num,year,month,date,time[second],SeaIceExtent[km2]
12058,2016,09,07,1194476400,18280357
12059,2016,09,08,1194562800,18319220
12060,2016,09,09,1194649200,18261407
12061,2016,09,10,1194735600,18155226
12062,2016,09,11,1194822000,18065561
12063,2016,09,12,1194908400,17925115
12064,2016,09,13,1194994800,17814515
12065,2016,09,14,1195081200,17762999
12066,2016,09,15,1195167600,17764346
12067,2016,09,16,1195254000,17775943
12068,2016,09,17,1195340400,17795416
12069,2016,09,18,1195426800,17861628
12070,2016,09,19,1195513200,17888052
12071,2016,09,20,1195599600,17860046
12072,2016,09,21,1195686000,17897565
12073,2016,09,22,1195772400,17908128
12074,2016,09,23,1195858800,17926969
12075,2016,09,24,1195945200,17896836
12076,2016,09,25,1196031600,17890477
12077,2016,09,26,1196118000,17917196
12078,2016,09,27,1196204400,17919072
12079,2016,09,28,1196290800,17944578
12080,2016,09,29,1196377200,17929453
12081,2016,09,30,1196463600,17970334
12082,2016,10,01,1196550000,17986350
12083,2016,10,02,1196636400,17947776
12084,2016,10,03,1196722800,17942679
12085,2016,10,04,1196809200,17977321
12086,2016,10,05,1196895600,17978199
12087,2016,10,06,1196982000,17913592
12088,2016,10,07,1197068400,17829815
12089,2016,10,08,1197154800,17760349
12090,2016,10,09,1197241200,17790595
12091,2016,10,10,1197327600,17795484
12092,2016,10,11,1197414000,17774966
12093,2016,10,12,1197500400,17745210
12094,2016,10,13,1197586800,17737209
12095,2016,10,14,1197673200,17676162
12096,2016,10,15,1197759600,17650944
12097,2016,10,16,1197846000,17558336
12098,2016,10,17,1197932400,17435945
12099,2016,10,18,1198018800,17347821
12100,2016,10,19,1198105200,17261770
12101,2016,10,20,1198191600,17212547
12102,2016,10,21,1198278000,17173737
12103,2016,10,22,1198364400,17106091
12104,2016,10,23,1198450800,17016989
12105,2016,10,24,1198537200,16925189
12106,2016,10,25,1198623600,16818158
12107,2016,10,26,1198710000,16765012
12108,2016,10,27,1198796400,16707907
12109,2016,10,28,1198882800,16622368
12110,2016,10,29,1198969200,16570623
12111,2016,10,30,1199055600,16511305
12112,2016,10,31,1199145600,16463677
12113,2016,11,01,1199232000,16446341
12114,2016,11,02,1199318400,16403476
12115,2016,11,03,1199404800,16325375
12116,2016,11,04,1199491200,16096136
12117,2016,11,05,1199577600,15988315
12118,2016,11,06,1199664000,15909979
12119,2016,11,07,1199750400,15771830
12120,2016,11,08,1199836800,15618229
12121,2016,11,09,1199923200,15441515
12122,2016,11,10,1200009600,15249442
12123,2016,11,11,1200096000,14996997
12124,2016,11,12,1200182400,14754731
12125,2016,11,13,1200268800,14469366
12126,2016,11,14,1200355200,14254593
12127,2016,11,15,1200441600,14097448
12128,2016,11,16,1200528000,13911676
12129,2016,11,17,1200614400,13728295
12130,2016,11,18,1200700800,13618342
12131,2016,11,19,1200787200,13443895
12132,2016,11,20,1200873600,13239201
12133,2016,11,21,1200960000,13083541
12134,2016,11,22,1201046400,12998302
12135,2016,11,23,1201132800,12896355
12136,2016,11,24,1201219200,12736966
12137,2016,11,25,1201305600,12616192
12138,2016,11,26,1201392000,12460979
12139,2016,11,27,1201478400,12318519
12140,2016,11,28,1201564800,12116756
12141,2016,11,29,1201651200,11913271
12142,2016,11,30,1201737600,11697965
12143,2016,12,01,1201824000,11508508
12144,2016,12,02,1201910400,11318272
12145,2016,12,03,1201996800,10999093
12146,2016,12,04,1202083200,10787419
12147,2016,12,05,1202169600,10615432
12148,2016,12,06,1202256000,10450939
12149,2016,12,07,1202342400,10249836
12150,2016,12,08,1202428800,9976242
12151,2016,12,09,1202515200,9720337
12152,2016,12,10,1202601600,9398098
12153,2016,12,11,1202688000,9078802
12154,2016,12,12,1202774400,8769622
12155,2016,12,13,1202860800,8519734
12156,2016,12,14,1202947200,8278712
12157,2016,12,15,1203033600,8047850
12158,2016,12,16,1203120000,7881165
12159,2016,12,17,1203206400,7685353
12160,2016,12,18,1203292800,7529128
12161,2016,12,19,1203379200,7313591
12162,2016,12,20,1203465600,7149895
12163,2016,12,21,1203552000,7008635
12164,2016,12,22,1203638400,6880140
12165,2016,12,23,1203724800,6701414
12166,2016,12,24,1203811200,6441674
12167,2016,12,25,1203897600,6285842
12168,2016,12,26,1203984000,6131715
12169,2016,12,27,1204070400,5988099
12170,2016,12,28,1204156800,5891625
12171,2016,12,29,1204243200,5812645
12172,2016,12,30,1204329600,5687501
12173,2016,12,31,1204416000,5556992
12174,2017,01,01,1204502400,5373844
12175,2017,01,02,1204588800,5223903
12176,2017,01,03,1204675200,5148723
12177,2017,01,04,1204761600,5038887
12178,2017,01,05,1204848000,4968665
12179,2017,01,06,1204934400,4926275
12180,2017,01,07,1205020800,4830950
12181,2017,01,08,1205107200,4732309
12182,2017,01,09,1205193600,4613991
12183,2017,01,10,1205280000,4517679
12184,2017,01,11,1205366400,4267245
12185,2017,01,12,1205452800,4100561
12186,2017,01,13,1205539200,3949764
12187,2017,01,14,1205625600,3784027
12188,2017,01,15,1205712000,3639804
12189,2017,01,16,1205798400,3514601
12190,2017,01,17,1205884800,3410505
12191,2017,01,18,1205971200,3313301
12192,2017,01,19,1206057600,3237501
12193,2017,01,20,1206144000,3162585
12194,2017,01,21,1206230400,3062611
12195,2017,01,22,1206316800,2981476
12196,2017,01,23,1206403200,2924396
12197,2017,01,24,1206489600,2840868
12198,2017,01,25,1206576000,2761228
12199,2017,01,26,1206662400,2706165
12200,2017,01,27,1206748800,2627832
12201,2017,01,28,1206835200,2554386
12202,2017,01,29,1206921600,2504147
12203,2017,01,30,1207008000,2468573
12204,2017,01,31,1207094400,2449346
12205,2017,02,01,1207180800,2422393
12206,2017,02,02,1207267200,2390157
12207,2017,02,03,1207353600,2382580
12208,2017,02,04,1207440000,2373021
12209,2017,02,05,1207526400,2356536
12210,2017,02,06,1207612800,2353285
12211,2017,02,07,1207699200,2355011
12212,2017,02,08,1207785600,2321526
12213,2017,02,09,1207872000,2279405
12214,2017,02,10,1207958400,2255361
12215,2017,02,11,1208044800,2236777
12216,2017,02,12,1208131200,2226844
12217,2017,02,13,1208217600,2222327
12218,2017,02,14,1208304000,2226896
12219,2017,02,15,1208390400,2230736
12220,2017,02,16,1208476800,2232124
12221,2017,02,17,1208563200,2224767
12222,2017,02,18,1208649600,2199214
12223,2017,02,19,1208736000,2192847
12224,2017,02,20,1208822400,2198447
12225,2017,02,21,1208908800,2197364
12226,2017,02,22,1208995200,2191966
12227,2017,02,23,1209081600,2167669
12228,2017,02,24,1209168000,2163217
12229,2017,02,25,1209254400,2168759
12230,2017,02,26,1209340800,2160280
12231,2017,02,27,1209427200,2152483
12232,2017,02,28,1209513600,2151409
12233,2017,03,01,1209600000,2147345
12234,2017,03,02,1209686400,2149610
12235,2017,03,03,1209772800,2159375
12236,2017,03,04,1209859200,2168927
12237,2017,03,05,1209945600,2187029
12238,2017,03,06,1210032000,2197511
12239,2017,03,07,1210118400,2245025
12240,2017,03,08,1210204800,2321543
12241,2017,03,09,1210291200,2388755
12242,2017,03,10,1210377600,2428516
12243,2017,03,11,1210464000,2478904
12244,2017,03,12,1210550400,2521414
12245,2017,03,13,1210636800,2555792
12246,2017,03,14,1210723200,2615499
12247,2017,03,15,1210809600,2674043
12248,2017,03,16,1210896000,2730946
12249,2017,03,17,1210982400,2779008
12250,2017,03,18,1211068800,2859907
12251,2017,03,19,1211155200,2933703
12252,2017,03,20,1211241600,2980692
12253,2017,03,21,1211328000,3019238
12254,2017,03,22,1211414400,3038106
12255,2017,03,23,1211500800,3086076
12256,2017,03,24,1211587200,3147713
12257,2017,03,25,1211673600,3207866
12258,2017,03,26,1211760000,3256313
12259,2017,03,27,1211842800,3329871
12260,2017,03,28,1211929200,3405937
12261,2017,03,29,1212015600,3462655
12262,2017,03,30,1212102000,3547379
12263,2017,03,31,1212188400,3641884
12264,2017,04,01,1212274800,3725810
12265,2017,04,02,1212361200,3784646
12266,2017,04,03,1212447600,3922211
12267,2017,04,04,1212534000,4099263
12268,2017,04,05,1212620400,4224946
12269,2017,04,06,1212706800,4316787
12270,2017,04,07,1212793200,4419959
12271,2017,04,08,1212879600,4538958
12272,2017,04,09,1212966000,4666116
12273,2017,04,10,1213052400,4758507
12274,2017,04,11,1213138800,4838239
12275,2017,04,12,1213225200,4942959
12276,2017,04,13,1213311600,5052766
12277,2017,04,14,1213398000,5178622
12278,2017,04,15,1213484400,5309368
12279,2017,04,16,1213570800,5434171
12280,2017,04,17,1213657200,5522307
12281,2017,04,18,1213743600,5608104
12282,2017,04,19,1213830000,5721773
12283,2017,04,20,1213916400,5889051
12284,2017,04,21,1214002800,6044373
12285,2017,04,22,1214089200,6176291
12286,2017,04,23,1214175600,6287045
12287,2017,04,24,1214262000,6414210
12288,2017,04,25,1214348400,6506549
12289,2017,04,26,1214434800,6615284
12290,2017,04,27,1214521200,6751976
12291,2017,04,28,1214607600,6849761
12292,2017,04,29,1214694000,6937985
12293,2017,04,30,1214780400,7014452
12294,2017,05,01,1214866800,7100141
12295,2017,05,02,1214953200,7234532
12296,2017,05,03,1215039600,7409885
12297,2017,05,04,1215126000,7489866
12298,2017,05,05,1215212400,7583976
12299,2017,05,06,1215298800,7691490
12300,2017,05,07,1215385200,7825769
12301,2017,05,08,1215471600,7949403
12302,2017,05,09,1215558000,8066394
12303,2017,05,10,1215644400,8183643
12304,2017,05,11,1215730800,8322913
12305,2017,05,12,1215817200,8475244
12306,2017,05,13,1215903600,8591282
12307,2017,05,14,1215990000,8751922
12308,2017,05,15,1216076400,8910047
12309,2017,05,16,1216162800,9034155
12310,2017,05,17,1216249200,9152675
12311,2017,05,18,1216335600,9285779
12312,2017,05,19,1216422000,9414659
12313,2017,05,20,1216508400,9500336
12314,2017,05,21,1216594800,9521847
12315,2017,05,22,1216681200,9575834
12316,2017,05,23,1216767600,9668142
12317,2017,05,24,1216854000,9793040
12318,2017,05,25,1216940400,9884589
12319,2017,05,26,1217026800,9971995
12320,2017,05,27,1217113200,10053963
12321,2017,05,28,1217199600,10187562
12322,2017,05,29,1217286000,10307230
12323,2017,05,30,1217372400,10442519
12324,2017,05,31,1217458800,10595937
12325,2017,06,01,1217545200,10678590
12326,2017,06,02,1217631600,10785452
12327,2017,06,03,1217718000,10947868
12328,2017,06,04,1217804400,11154047
12329,2017,06,05,1217890800,11300286
12330,2017,06,06,1217977200,11450023
12331,2017,06,07,1218063600,11585955
12332,2017,06,08,1218150000,11743596
12333,2017,06,09,1218236400,11855066
12334,2017,06,10,1218322800,11957833
12335,2017,06,11,1218409200,12018558
12336,2017,06,12,1218495600,12061969
12337,2017,06,13,1218582000,12094971
12338,2017,06,14,1218668400,12217405
12339,2017,06,15,1218754800,12389490
12340,2017,06,16,1218841200,12529374
12341,2017,06,17,1218927600,12599076
12342,2017,06,18,1219014000,12663289
12343,2017,06,19,1219100400,12719160
12344,2017,06,20,1219186800,12770130
12345,2017,06,21,1219273200,12838294
12346,2017,06,22,1219359600,12928673
12347,2017,06,23,1219446000,13078102
12348,2017,06,24,1219532400,13230889
12349,2017,06,25,1219618800,13292708
12350,2017,06,26,1219705200,13300374
12351,2017,06,27,1219791600,13327296
12352,2017,06,28,1219878000,13451649
12353,2017,06,29,1219964400,13568681
12354,2017,06,30,1220050800,13632960
12355,2017,07,01,1220137200,13713974
12356,2017,07,02,1220223600,13872292
12357,2017,07,03,1220310000,13989134
12358,2017,07,04,1220396400,14053540
12359,2017,07,05,1220482800,14116329
12360,2017,07,06,1220569200,14288293
12361,2017,07,07,1220655600,14396021
12362,2017,07,08,1220742000,14473854
12363,2017,07,09,1220828400,14514858
12364,2017,07,10,1220914800,14570612
12365,2017,07,11,1221001200,14660264
12366,2017,07,12,1221087600,14746554
12367,2017,07,13,1221174000,14862357
12368,2017,07,14,1221260400,14905168
12369,2017,07,15,1221346800,14973150
12370,2017,07,16,1221433200,15014553
12371,2017,07,17,1221519600,15059924
12372,2017,07,18,1221606000,15206190
12373,2017,07,19,1221692400,15386300
12374,2017,07,20,1221778800,15579355
12375,2017,07,21,1221865200,15686477
12376,2017,07,22,1221951600,15778914
12377,2017,07,23,1222038000,15858521
12378,2017,07,24,1222124400,15899198
12379,2017,07,25,1222210800,15979958
12380,2017,07,26,1222297200,16126711
12381,2017,07,27,1222383600,16257949
12382,2017,07,28,1222470000,16347159
12383,2017,07,29,1222556400,16477224
12384,2017,07,30,1222642800,16530336
12385,2017,07,31,1222729200,16450632
12386,2017,08,01,1222815600,16372180
12387,2017,08,02,1222902000,16319492
12388,2017,08,03,1222988400,16311416
12389,2017,08,04,1223074800,16320727
12390,2017,08,05,1223161200,16471947
12391,2017,08,06,1223247600,16596508
12392,2017,08,07,1223334000,16684573
12393,2017,08,08,1223420400,16693303
12394,2017,08,09,1223506800,16726175
12395,2017,08,10,1223593200,16818561
12396,2017,08,11,1223679600,16853777
12397,2017,08,12,1223766000,16869893
12398,2017,08,13,1223852400,16873839
12399,2017,08,14,1223938800,16954650
12400,2017,08,15,1224025200,17022551
12401,2017,08,16,1224111600,17089245
12402,2017,08,17,1224198000,17125106
12403,2017,08,18,1224284400,17150100
12404,2017,08,19,1224370800,17170986
12405,2017,08,20,1224457200,17259369
12406,2017,08,21,1224543600,17374315
12407,2017,08,22,1224630000,17478157
12408,2017,08,23,1224716400,17558806
12409,2017,08,24,1224802800,17596680
12410,2017,08,25,1224889200,17640096
12411,2017,08,26,1224975600,17615134
12412,2017,08,27,1225062000,17555044
12413,2017,08,28,1225148400,17514694
12414,2017,08,29,1225234800,17508391
12415,2017,08,30,1225321200,17527510
12416,2017,08,31,1225407600,17562193
12417,2017,09,01,1225494000,17514395
12418,2017,09,02,1225580400,17457653
12419,2017,09,03,1225666800,17476108
12420,2017,09,04,1225753200,17529175
12421,2017,09,05,1225839600,17718846
12422,2017,09,06,1225926000,17796109
12423,2017,09,07,1226012400,17775808
12424,2017,09,08,1226098800,17850867
12425,2017,09,09,1226185200,17914306
12426,2017,09,10,1226271600,17960241
12427,2017,09,11,1226358000,18005401
12428,2017,09,12,1226444400,18062379
12429,2017,09,13,1226530800,18027644
12430,2017,09,14,1226617200,17967610
12431,2017,09,15,1226703600,17928230
12432,2017,09,16,1226790000,17913740
12433,2017,09,17,1226876400,17846936
12434,2017,09,18,1226962800,17813878
12435,2017,09,19,1227049200,17783122
12436,2017,09,20,1227135600,17746394
12437,2017,09,21,1227222000,17711755
12438,2017,09,22,1227308400,17714584
12439,2017,09,23,1227394800,17687551
12440,2017,09,24,1227481200,17608016
12441,2017,09,25,1227567600,17575451
12442,2017,09,26,1227654000,17634342
12443,2017,09,27,1227740400,17629656
12444,2017,09,28,1227826800,17682131
12445,2017,09,29,1227913200,17706286
12446,2017,09,30,1227999600,17733696
12447,2017,10,01,1228086000,17718082
12448,2017,10,02,1228172400,17725146
12449,2017,10,03,1228258800,17769635
12450,2017,10,04,1228345200,17823966
12451,2017,10,05,1228431600,17946160
12452,2017,10,06,1228518000,17965407
12453,2017,10,07,1228604400,17991365
12454,2017,10,08,1228690800,17994145
12455,2017,10,09,1228777200,17994034
12456,2017,10,10,1228863600,17996015
12457,2017,10,11,1228950000,17949499
12458,2017,10,12,1229036400,17892145
12459,2017,10,13,1229122800,17838758
12460,2017,10,14,1229209200,17807960
12461,2017,10,15,1229295600,17746001
12462,2017,10,16,1229382000,17712547
12463,2017,10,17,1229468400,17642977
12464,2017,10,18,1229554800,17630539
12465,2017,10,19,1229641200,17634666
12466,2017,10,20,1229727600,17597807
12467,2017,10,21,1229814000,17538375
12468,2017,10,22,1229900400,17509352
12469,2017,10,23,1229986800,17475354
12470,2017,10,24,1230073200,17498891
12471,2017,10,25,1230159600,17475908
12472,2017,10,26,1230246000,17520974
12473,2017,10,27,1230332400,17449482
12474,2017,10,28,1230418800,17363870
12475,2017,10,29,1230505200,17269919
12476,2017,10,30,1230595200,17162999
12477,2017,10,31,1230681600,17123654
12478,2017,11,01,1230768000,17095736
12479,2017,11,02,1230854400,16999624
12480,2017,11,03,1230940800,16939381
12481,2017,11,04,1231027200,16789754
12482,2017,11,05,1231113600,16696169
12483,2017,11,06,1231200000,16576943
12484,2017,11,07,1231286400,16454155
12485,2017,11,08,1231372800,16309343
12486,2017,11,09,1231459200,16190920
12487,2017,11,10,1231545600,16029009
12488,2017,11,11,1231632000,15846058
12489,2017,11,12,1231718400,15688313
12490,2017,11,13,1231804800,15510324
12491,2017,11,14,1231891200,15344850
12492,2017,11,15,1231977600,15176184
12493,2017,11,16,1232064000,15022171
12494,2017,11,17,1232150400,14848030
12495,2017,11,18,1232236800,14679030
12496,2017,11,19,1232323200,14502015
12497,2017,11,20,1232409600,14310629
12498,2017,11,21,1232496000,14143378
12499,2017,11,22,1232582400,13988752
12500,2017,11,23,1232668800,13811974
12501,2017,11,24,1232755200,13647714
12502,2017,11,25,1232841600,13548459
12503,2017,11,26,1232928000,13339051
12504,2017,11,27,1233014400,13251876
12505,2017,11,28,1233100800,13143351
12506,2017,11,29,1233187200,12958268
12507,2017,11,30,1233273600,12800102
12508,2017,12,01,1233360000,12641063
12509,2017,12,02,1233446400,12436677
12510,2017,12,03,1233532800,12268927
12511,2017,12,04,1233619200,12120353
12512,2017,12,05,1233705600,11957767
12513,2017,12,06,1233792000,11732275
12514,2017,12,07,1233878400,11540343
12515,2017,12,08,1233964800,11298579
12516,2017,12,09,1234051200,11073108
12517,2017,12,10,1234137600,10846934
12518,2017,12,11,1234224000,10589960
12519,2017,12,12,1234310400,10331360
12520,2017,12,13,1234396800,10075206
12521,2017,12,14,1234483200,9841342
12522,2017,12,15,1234569600,9554909
12523,2017,12,16,1234656000,9279781
12524,2017,12,17,1234742400,9073908
12525,2017,12,18,1234828800,8884241
12526,2017,12,19,1234915200,8697988
12527,2017,12,20,1235001600,8471516
12528,2017,12,21,1235088000,8209819
12529,2017,12,22,1235174400,8002101
12530,2017,12,23,1235260800,7833028
12531,2017,12,24,1235347200,7644358
12532,2017,12,25,1235433600,7480446
12533,2017,12,26,1235520000,7311654
12534,2017,12,27,1235606400,7133874
12535,2017,12,28,1235692800,6953593
12536,2017,12,29,1235779200,6779276
12537,2017,12,30,1235865600,6618584
12538,2017,12,31,1235952000,6488552
12539,2018,01,01,1236038400,6351252
12540,2018,01,02,1236124800,6190309
12541,2018,01,03,1236211200,6046952
12542,2018,01,04,1236297600,5871239
12543,2018,01,05,1236384000,5689531
12544,2018,01,06,1236470400,5532254
12545,2018,01,07,1236556800,5388263
12546,2018,01,08,1236643200,5211320
12547,2018,01,09,1236729600,5005423
12548,2018,01,10,1236816000,4814044
12549,2018,01,11,1236902400,4644077
12550,2018,01,12,1236988800,4483129
12551,2018,01,13,1237075200,4331925
12552,2018,01,14,1237161600,4153788
12553,2018,01,15,1237248000,4063767
12554,2018,01,16,1237334400,3984863
12555,2018,01,17,1237420800,3926825
12556,2018,01,18,1237507200,3819505
12557,2018,01,19,1237593600,3702538
12558,2018,01,20,1237680000,3585370
12559,2018,01,21,1237766400,3461111
12560,2018,01,22,1237852800,3381932
12561,2018,01,23,1237939200,3285439
12562,2018,01,24,1238025600,3198611
12563,2018,01,25,1238112000,3124420
12564,2018,01,26,1238198400,3054641
12565,2018,01,27,1238284800,3002188
12566,2018,01,28,1238371200,2947396
12567,2018,01,29,1238457600,2889509
12568,2018,01,30,1238544000,2824655
12569,2018,01,31,1238630400,2781168
12570,2018,02,01,1238716800,2729993
12571,2018,02,02,1238803200,2666128
12572,2018,02,03,1238889600,2610617
12573,2018,02,04,1238976000,2543322
12574,2018,02,05,1239062400,2488722
12575,2018,02,06,1239148800,2427633
12576,2018,02,07,1239235200,2368377
12577,2018,02,08,1239321600,2354625
12578,2018,02,09,1239408000,2351144
12579,2018,02,10,1239494400,2343410
12580,2018,02,11,1239580800,2340990
12581,2018,02,12,1239667200,2317600
12582,2018,02,13,1239753600,2306443
12583,2018,02,14,1239840000,2298018
12584,2018,02,15,1239926400,2305396
12585,2018,02,16,1240012800,2292067
12586,2018,02,17,1240099200,2270501
12587,2018,02,18,1240185600,2240515
12588,2018,02,19,1240272000,2208717
12589,2018,02,20,1240358400,2229363
12590,2018,02,21,1240444800,2253347
12591,2018,02,22,1240531200,2256282
12592,2018,02,23,1240617600,2272153
12593,2018,02,24,1240704000,2302896
12594,2018,02,25,1240790400,2304215
12595,2018,02,26,1240876800,2310420
12596,2018,02,27,1240963200,2353912
12597,2018,02,28,1241049600,2407226
12598,2018,03,01,1241136000,2452571
12599,2018,03,02,1241222400,2457657
12600,2018,03,03,1241308800,2494806
12601,2018,03,04,1241395200,2562373
12602,2018,03,05,1241481600,2631026
12603,2018,03,06,1241568000,2687140
12604,2018,03,07,1241654400,2748504
12605,2018,03,08,1241740800,2813100
12606,2018,03,09,1241827200,2883093
12607,2018,03,10,1241913600,2989561
12608,2018,03,11,1242000000,3119415
12609,2018,03,12,1242086400,3253001
12610,2018,03,13,1242172800,3352584
12611,2018,03,14,1242259200,3388649
12612,2018,03,15,1242345600,3426184
12613,2018,03,16,1242432000,3503596
12614,2018,03,17,1242518400,3597637
12615,2018,03,18,1242604800,3681464
12616,2018,03,19,1242691200,3761457
12617,2018,03,20,1242777600,3843999
12618,2018,03,21,1242864000,3938611
12619,2018,03,22,1242950400,4050418
12620,2018,03,23,1243036800,4217770
12621,2018,03,24,1243123200,4347235
12622,2018,03,25,1243209600,4444888
12623,2018,03,26,1243292400,4522879
12624,2018,03,27,1243378800,4610297
12625,2018,03,28,1243465200,4711213
12626,2018,03,29,1243551600,4764342
12627,2018,03,30,1243638000,4840828
12628,2018,03,31,1243724400,4892394
12629,2018,04,01,1243810800,4933257
12630,2018,04,02,1243897200,5013164
12631,2018,04,03,1243983600,5056412
12632,2018,04,04,1244070000,5070875
12633,2018,04,05,1244156400,5116377
12634,2018,04,06,1244242800,5185166
12635,2018,04,07,1244329200,5274935
12636,2018,04,08,1244415600,5391779
12637,2018,04,09,1244502000,5502747
12638,2018,04,10,1244588400,5595075
12639,2018,04,11,1244674800,5648947
12640,2018,04,12,1244761200,5682142
12641,2018,04,13,1244847600,5722792
12642,2018,04,14,1244934000,5785651
12643,2018,04,15,1245020400,5901539
12644,2018,04,16,1245106800,6006463
12645,2018,04,17,1245193200,6121863
12646,2018,04,18,1245279600,6157791
12647,2018,04,19,1245366000,6199027
12648,2018,04,20,1245452400,6249724
12649,2018,04,21,1245538800,6332274
12650,2018,04,22,1245625200,6417382
12651,2018,04,23,1245711600,6513642
12652,2018,04,24,1245798000,6598767
12653,2018,04,25,1245884400,6658662
12654,2018,04,26,1245970800,6709490
12655,2018,04,27,1246057200,6789179
12656,2018,04,28,1246143600,6911387
12657,2018,04,29,1246230000,7032933
12658,2018,04,30,1246316400,7132832
12659,2018,05,01,1246402800,7294248
12660,2018,05,02,1246489200,7403283
12661,2018,05,03,1246575600,7506655
12662,2018,05,04,1246662000,7641379
12663,2018,05,05,1246748400,7859393
12664,2018,05,06,1246834800,8060769
12665,2018,05,07,1246921200,8180732
12666,2018,05,08,1247007600,8268275
12667,2018,05,09,1247094000,8353512
12668,2018,05,10,1247180400,8441995
12669,2018,05,11,1247266800,8592287
12670,2018,05,12,1247353200,8751299
12671,2018,05,13,1247439600,8964789
12672,2018,05,14,1247526000,9091299
12673,2018,05,15,1247612400,9203758
12674,2018,05,16,1247698800,9332206
12675,2018,05,17,1247785200,9438609
12676,2018,05,18,1247871600,9524493
12677,2018,05,19,1247958000,9711046
12678,2018,05,20,1248044400,9863407
12679,2018,05,21,1248130800,10037414
12680,2018,05,22,1248217200,10187201
12681,2018,05,23,1248303600,10192444
12682,2018,05,24,1248390000,10206454
12683,2018,05,25,1248476400,10262008
12684,2018,05,26,1248562800,10371565
12685,2018,05,27,1248649200,10487675
12686,2018,05,28,1248735600,10649583
12687,2018,05,29,1248822000,10773515
12688,2018,05,30,1248908400,10829798
12689,2018,05,31,1248994800,10972415
12690,2018,06,01,1249081200,11091125
12691,2018,06,02,1249167600,11199665
12692,2018,06,03,1249254000,11288843
12693,2018,06,04,1249340400,11461424
12694,2018,06,05,1249426800,11538545
12695,2018,06,06,1249513200,11595006
12696,2018,06,07,1249599600,11755202
12697,2018,06,08,1249686000,11935182
12698,2018,06,09,1249772400,12056416
12699,2018,06,10,1249858800,12196240
12700,2018,06,11,1249945200,12376046
12701,2018,06,12,1250031600,12556780
12702,2018,06,13,1250118000,12630966
12703,2018,06,14,1250204400,12767523
12704,2018,06,15,1250290800,12872135
12705,2018,06,16,1250377200,12961872
12706,2018,06,17,1250463600,12977850
12707,2018,06,18,1250550000,13003325
12708,2018,06,19,1250636400,13130036
12709,2018,06,20,1250722800,13289475
12710,2018,06,21,1250809200,13438855
12711,2018,06,22,1250895600,13544965
12712,2018,06,23,1250982000,13643334
12713,2018,06,24,1251068400,13726531
12714,2018,06,25,1251154800,13846326
12715,2018,06,26,1251241200,13984240
12716,2018,06,27,1251327600,14054926
12717,2018,06,28,1251414000,14142572
12718,2018,06,29,1251500400,14267773
12719,2018,06,30,1251586800,14385696
12720,2018,07,01,1251673200,14485005
12721,2018,07,02,1251759600,14592309
12722,2018,07,03,1251846000,14622542
12723,2018,07,04,1251932400,14756135
12724,2018,07,05,1252018800,14847404
12725,2018,07,06,1252105200,14907784
12726,2018,07,07,1252191600,14976217
12727,2018,07,08,1252278000,15042168
12728,2018,07,09,1252364400,15180115
12729,2018,07,10,1252450800,15254317
12730,2018,07,11,1252537200,15290828
12731,2018,07,12,1252623600,15386608
12732,2018,07,13,1252710000,15442208
12733,2018,07,14,1252796400,15483811
12734,2018,07,15,1252882800,15521285
12735,2018,07,16,1252969200,15584261
12736,2018,07,17,1253055600,15626693
12737,2018,07,18,1253142000,15720940
12738,2018,07,19,1253228400,15749680
12739,2018,07,20,1253314800,15815536
12740,2018,07,21,1253401200,15889459
12741,2018,07,22,1253487600,15998073
12742,2018,07,23,1253574000,16109986
12743,2018,07,24,1253660400,16141783
12744,2018,07,25,1253746800,16182405
12745,2018,07,26,1253833200,16238187
12746,2018,07,27,1253919600,16288922
12747,2018,07,28,1254006000,16344787
12748,2018,07,29,1254092400,16442319
12749,2018,07,30,1254178800,16573988
12750,2018,07,31,1254265200,16700139
12751,2018,08,01,1254351600,16783716
12752,2018,08,02,1254438000,16882334
12753,2018,08,03,1254524400,16914478
12754,2018,08,04,1254610800,16897283
12755,2018,08,05,1254697200,16854670
12756,2018,08,06,1254783600,16887352
12757,2018,08,07,1254870000,16952263
12758,2018,08,08,1254956400,17038220
12759,2018,08,09,1255042800,17033827
12760,2018,08,10,1255129200,17014378
12761,2018,08,11,1255215600,16972547
12762,2018,08,12,1255302000,17016164
12763,2018,08,13,1255388400,17086193
12764,2018,08,14,1255474800,17168130
12765,2018,08,15,1255561200,17240448
12766,2018,08,16,1255647600,17283064
12767,2018,08,17,1255734000,17381191
12768,2018,08,18,1255820400,17456028
12769,2018,08,19,1255906800,17505092
12770,2018,08,20,1255993200,17471984
12771,2018,08,21,1256079600,17490851
12772,2018,08,22,1256166000,17525482
12773,2018,08,23,1256252400,17596404
12774,2018,08,24,1256338800,17645029
12775,2018,08,25,1256425200,17692552
12776,2018,08,26,1256511600,17775130
12777,2018,08,27,1256598000,17769453
12778,2018,08,28,1256684400,17702916
12779,2018,08,29,1256770800,17691015
12780,2018,08,30,1256857200,17766775
12781,2018,08,31,1256943600,17729021
12782,2018,09,01,1257030000,17675754
12783,2018,09,02,1257116400,17709086
12784,2018,09,03,1257202800,17743839
12785,2018,09,04,1257289200,17725523
12786,2018,09,05,1257375600,17727541
12787,2018,09,06,1257462000,17698924
12788,2018,09,07,1257548400,17645848
12789,2018,09,08,1257634800,17631546
12790,2018,09,09,1257721200,17623489
12791,2018,09,10,1257807600,17555452
12792,2018,09,11,1257894000,17569586
